Date,Open,High,Low,Close,Change %,Volume,log_return,volatility
2018-12-14,80000.0,82000.0,78000.0,80000.0,0.0,0,0.0,0.0
2018-12-21,79500.0,81000.0,78000.0,79500.0,-0.006249999999999978,0,-0.006269613013595077,0.0028038561782031857
2018-12-28,79500.0,81000.0,78000.0,79500.0,0.0,0,0.0,0.0028038561782031857
2019-01-11,78500.0,80000.0,77000.0,78500.0,-0.012578616352201255,0,-0.012658396871923827,0.0056544041919134045
2019-01-18,77500.0,79000.0,76000.0,77500.0,-0.01273885350318471,0,-0.012820688429060922,0.006370187233676645
2019-01-25,77500.0,79000.0,76000.0,77500.0,0.0,0,0.0,0.006370187233676645
2019-02-01,77500.0,79000.0,76000.0,77500.0,0.0,0,0.0,0.006977970793991908
2019-02-15,77500.0,79000.0,76000.0,77500.0,0.0,0,0.0,0.006977970793991908
2019-02-22,78500.0,80000.0,77000.0,78500.0,0.012903225806451646,0,0.012820688429060922,0.009065595727668884
2019-03-01,77500.0,79000.0,76000.0,77500.0,-0.01273885350318471,0,-0.012820688429060922,0.009065595727668884
2019-03-08,75500.0,77000.0,74000.0,75500.0,-0.02580645161290318,0,-0.0261452801043216,0.014795274929659648
2019-03-15,75500.0,77000.0,74000.0,75500.0,0.0,0,0.0,0.014795274929659648
2019-03-22,75500.0,77000.0,74000.0,75500.0,0.0,0,0.0,0.014795274929659648
2019-03-29,76500.0,78000.0,75000.0,76500.0,0.013245033112582849,0,0.01315808457751011,0.014898586664692775
2019-04-12,76000.0,77500.0,74500.0,76000.0,-0.006535947712418277,0,-0.006557400546158831,0.014346707952296887
2019-04-19,76000.0,77500.0,74500.0,76000.0,0.0,0,0.0,0.007201056966434274
2019-04-26,76500.0,78000.0,75000.0,76500.0,0.006578947368421018,0,0.006557400546158831,0.00749178142441195
2019-05-10,76500.0,78000.0,75000.0,76500.0,0.0,0,0.0,0.00749178142441195
2019-05-17,76500.0,78000.0,75000.0,76500.0,0.0,0,0.0,0.004636782393145279
2019-05-24,76500.0,78000.0,75000.0,76500.0,0.0,0,0.0,0.0029325586753810784
2019-05-31,77000.0,78500.0,75500.0,77000.0,0.006535947712418277,0,0.006514681021194235,0.0035799688347095335
2019-06-14,75500.0,77000.0,74000.0,75500.0,-0.01948051948051943,0,-0.019672765598704345,0.009935186676148712
2019-06-21,75000.0,76500.0,73500.0,75000.0,-0.0066225165562914245,0,-0.006644542718669655,0.009939566306980131
2019-06-28,73500.0,75000.0,72000.0,73500.0,-0.020000000000000018,0,-0.020202707317519497,0.011849817999617611
2019-07-05,72500.0,74000.0,71000.0,72500.0,-0.013605442176870763,0,-0.013698844358161821,0.011097169402012611
2019-07-12,70500.0,72000.0,69000.0,70500.0,-0.02758620689655178,0,-0.027973852042405767,0.00796744753363248
2019-07-19,70000.0,71500.0,68500.0,70000.0,-0.007092198581560294,0,-0.0071174677688645716,0.00906847186183281
2019-07-26,67500.0,69000.0,66000.0,67500.0,-0.0357142857142857,0,-0.03636764417087335,0.011526495085675794
2019-08-02,66500.0,68000.0,65000.0,66500.0,-0.014814814814814836,0,-0.0149256502166768,0.0118626928210333
2019-08-09,65500.0,67000.0,64000.0,65500.0,-0.015037593984962405,0,-0.015151805020602538,0.011685713844936364
2019-08-16,64000.0,65500.0,62500.0,64000.0,-0.022900763358778664,0,-0.023167059281533398,0.011079312123784562
2019-08-23,62500.0,64000.0,61000.0,62500.0,-0.0234375,0,-0.023716526617317157,0.008738790822725983
2019-08-30,61500.0,63000.0,60000.0,61500.0,-0.016000000000000014,0,-0.01612938192988267,0.004430860199642975
2019-09-06,61500.0,63000.0,60000.0,61500.0,0.0,0,0.0,0.009578283829172191
2019-09-20,59500.0,61000.0,58000.0,59500.0,-0.03252032520325199,0,-0.03306086226088745,0.012311860945847426
2019-09-27,59000.0,60500.0,57500.0,59000.0,-0.008403361344537785,0,-0.008438868645866293,0.012878694635433495
2019-10-11,59000.0,60500.0,57500.0,59000.0,0.0,0,0.0,0.01378558259222319
2019-10-18,59000.0,60500.0,57500.0,59000.0,0.0,0,0.0,0.014315983937447006
2019-10-25,58500.0,60000.0,57000.0,58500.0,-0.008474576271186418,0,-0.008510689667907911,0.013568884652653688
2019-11-01,58500.0,60000.0,57000.0,58500.0,0.0,0,0.0,0.0046418971670862536
2019-11-08,58000.0,59500.0,56500.0,58000.0,-0.008547008547008517,0,-0.008583743691390922,0.004681574628472414
2019-11-15,56500.0,58000.0,55000.0,56500.0,-0.025862068965517238,0,-0.026202372394024565,0.01069759477370807
2019-11-22,56000.0,57500.0,54500.0,56000.0,-0.008849557522123908,0,-0.008888947417245774,0.009578878233497838
2019-11-29,54000.0,55500.0,52500.0,54000.0,-0.0357142857142857,0,-0.036367644170875124,0.014836583949972625
2019-12-06,52500.0,54000.0,51000.0,52500.0,-0.02777777777777779,0,-0.028170876966695957,0.012383721497348404
2019-12-13,51000.0,52500.0,49500.0,51000.0,-0.02857142857142858,0,-0.028987536873252395,0.010168245611777498
2019-12-20,51000.0,52500.0,49500.0,51000.0,0.0,0,0.0,0.015311171284478405
2019-12-27,49500.0,51000.0,48000.0,49500.0,-0.02941176470588236,0,-0.02985296314968089,0.014170426792281548
2020-01-03,49500.0,51000.0,48000.0,49500.0,0.0,0,0.0,0.015897162221138846
2020-01-10,49000.0,50500.0,47500.0,49000.0,-0.010101010101010055,0,-0.010152371464018373,0.0148538217803936
2020-01-17,49000.0,50500.0,47500.0,49000.0,0.0,0,0.0,0.012982533416564069
2020-02-07,49000.0,49000.0,49000.0,49000.0,0.0,0,0.0,0.012982533416564069
2020-02-14,49000.0,49000.0,49000.0,49000.0,0.0,0,0.0,0.00454027854527484
2020-02-21,49000.0,50500.0,47500.0,49000.0,0.0,0,0.0,0.00454027854527484
2020-02-28,48000.0,48000.0,48000.0,48000.0,-0.020408163265306145,0,-0.020619287202736203,0.009221225566581932
2020-03-06,48000.0,48000.0,48000.0,48000.0,0.0,0,0.0,0.009221225566581932
2020-03-13,47000.0,47000.0,47000.0,47000.0,-0.02083333333333337,0,-0.021053409197831385,0.011413569977678725
2020-03-20,46000.0,46000.0,46000.0,46000.0,-0.021276595744680882,0,-0.021506205220964247,0.011539098584658186
2020-03-27,46000.0,46000.0,46000.0,46000.0,0.0,0,0.0,0.011539098584658186
2020-04-03,46000.0,46000.0,46000.0,46000.0,0.0,0,0.0,0.011656529779079296
2020-04-10,45500.0,45500.0,45500.0,45500.0,-0.010869565217391353,0,-0.010929070532190721,0.010641893640207858
2020-04-17,45500.0,45500.0,45500.0,45500.0,0.0,0,0.0,0.00963784238130077
2020-04-24,44250.0,44250.0,44250.0,44250.0,-0.027472527472527486,0,-0.027856954502965436,0.012192039916194644
2020-05-01,44250.0,44250.0,44250.0,44250.0,0.0,0,0.0,0.012192039916194644
2020-05-08,43750.0,43750.0,43750.0,43750.0,-0.011299435028248594,0,-0.011363758650315248,0.011419165324144599
2020-05-15,43750.0,43750.0,43750.0,43750.0,0.0,0,0.0,0.012221825321862894
2020-05-22,42500.0,42500.0,42500.0,42500.0,-0.02857142857142858,0,-0.028987536873252395,0.014273657068921213
2020-05-29,42500.0,42500.0,42500.0,42500.0,0.0,0,0.0,0.01268628092226721
2020-06-05,42500.0,42500.0,42500.0,42500.0,0.0,0,0.0,0.01268628092226721
2020-06-12,41500.0,41500.0,41500.0,41500.0,-0.02352941176470591,0,-0.023810648693718406,0.014574760764425813
2020-06-19,41500.0,41500.0,41500.0,41500.0,0.0,0,0.0,0.014574760764425813
2020-06-26,40500.0,40500.0,40500.0,40500.0,-0.02409638554216864,0,-0.024391453124160023,0.013202286286771942
2020-07-03,40500.0,40500.0,40500.0,40500.0,0.0,0,0.0,0.013202286286771942
2020-07-10,40500.0,40500.0,40500.0,40500.0,0.0,0,0.0,0.013202286286771942
2020-07-17,39000.0,39000.0,39000.0,39000.0,-0.03703703703703709,0,-0.037740327982845656,0.017657885611357074
2020-07-24,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.017657885611357074
2020-07-31,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.016877987772556082
2020-08-07,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.016877987772556082
2020-08-14,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.016877987772556082
2020-08-21,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-08-28,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-04,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-11,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-18,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-25,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-02,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-09,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-16,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-23,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-30,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-06,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-13,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-20,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-27,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-12-04,41000.0,41000.0,41000.0,41000.0,0.05128205128205132,0,0.05001042057466165,0.022365339997659512
2020-12-11,41000.0,41000.0,41000.0,41000.0,0.0,0,0.0,0.022365339997659512
2020-12-18,41000.0,41000.0,41000.0,41000.0,0.0,0,0.0,0.022365339997659512
2020-12-25,46000.0,46000.0,46000.0,46000.0,0.12195121951219523,0,0.11506932978478623,0.050724077190785116
2021-01-01,46500.0,46500.0,46500.0,46500.0,0.010869565217391353,0,0.010810916104215806,0.04917154517701389
2021-01-08,46500.0,46500.0,46500.0,46500.0,0.0,0,0.0,0.05046944447662655
2021-01-15,54000.0,54000.0,54000.0,54000.0,0.16129032258064524,0,0.14953173397096364,0.07167149764449272
2021-01-22,57000.0,57000.0,57000.0,57000.0,0.05555555555555558,0,0.05406722127027663,0.06505674763024172
2021-01-29,62500.0,62500.0,62500.0,62500.0,0.09649122807017552,0,0.09211528890780407,0.06142794857427549
2021-02-05,65500.0,65500.0,65500.0,65500.0,0.04800000000000004,0,0.046883585898850555,0.05588301693459729
2021-02-12,67500.0,67500.0,67500.0,67500.0,0.03053435114503822,0,0.030077455237279338,0.04768013375250888
2021-02-19,67500.0,67500.0,67500.0,67500.0,0.0,0,0.0,0.033736500663669754
2021-02-26,70500.0,70500.0,70500.0,70500.0,0.04444444444444451,0,0.04348511193973792,0.03332578591582503
2021-03-05,70500.0,70500.0,70500.0,70500.0,0.0,0,0.0,0.02287041616664365
2021-03-12,85000.0,85000.0,85000.0,85000.0,0.2056737588652482,0,0.18703854667209363,0.07777602154149371
2021-03-19,85000.0,85000.0,85000.0,85000.0,0.0,0,0.0,0.08100330466355005
2021-03-26,85000.0,85000.0,85000.0,85000.0,0.0,0,0.0,0.08100330466355005
2021-04-02,85000.0,85000.0,85000.0,85000.0,0.0,0,0.0,0.08364618095431368
2021-04-09,90000.0,90000.0,90000.0,90000.0,0.05882352941176472,0,0.05715841383994835,0.0811234724189673
2021-04-16,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.025562019766437856
2021-04-23,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.025562019766437856
2021-04-30,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.025562019766437856
2021-05-07,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.025562019766437856
2021-05-14,89000.0,89000.0,89000.0,89000.0,-0.011111111111111072,0,-0.01117330059812538,0.004996851934089449
2021-05-21,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004996851934089449
2021-05-28,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004996851934089449
2021-06-04,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004996851934089449
2021-06-11,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004996851934089449
2021-06-18,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-06-25,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-02,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-09,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-16,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-23,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-30,91000.0,92000.0,90000.0,91000.0,0.022471910112359605,0,0.022223136784710107,0.009938488904777566
2021-08-06,92000.0,93000.0,91000.0,92000.0,0.01098901098901095,0,0.010929070532190721,0.009918399836326664
2021-08-13,99000.0,100000.0,98000.0,99000.0,0.07608695652173902,0,0.07333127308555021,0.03050836640936892
2021-08-20,105000.0,106000.0,104000.0,105000.0,0.06060606060606055,0,0.058840500022933284,0.031569719454753294
2021-08-27,113000.0,114000.0,112000.0,113000.0,0.07619047619047614,0,0.07342746855481685,0.029343375346427784
2021-09-03,125000.0,126000.0,124000.0,125000.0,0.10619469026548667,0,0.1009259185899598,0.03309577424261783
2021-09-10,139000.0,140000.0,138000.0,139000.0,0.1120000000000001,0,0.10616019582839087,0.020158501868731728
2021-09-17,153000.0,154000.0,152000.0,153000.0,0.1007194244604317,0,0.0959639882617438,0.02011559229327493
2021-09-24,165000.0,166000.0,164000.0,165000.0,0.07843137254901955,0,0.07550755250814589,0.014999903931219616
2021-10-01,176000.0,177000.0,175000.0,176000.0,0.06666666666666665,0,0.06453852113757108,0.017782590967950887
2021-10-08,176000.0,177000.0,175000.0,176000.0,0.0,0,0.0,0.04162207455790043
2021-10-15,181000.0,182000.0,180000.0,181000.0,0.02840909090909083,0,0.028013036227672927,0.038466833663603144
2021-10-22,182500.0,185000.0,180000.0,182500.0,0.008287292817679592,0,0.00825314175672176,0.03354941776308726
2021-10-29,192500.0,195000.0,190000.0,192500.0,0.0547945205479452,0,0.053345980705291396,0.02788983908766051
2021-11-05,194500.0,197000.0,192000.0,194500.0,0.010389610389610393,0,0.010336009330663032,0.021257610611952322
2021-11-12,195500.0,198000.0,193000.0,195500.0,0.005141388174807249,0,0.005128216366919958,0.02014671552491907
2021-11-19,197500.0,200000.0,195000.0,197500.0,0.010230179028132946,0,0.010178204915755273,0.020176829761898937
2021-11-26,198500.0,201000.0,196000.0,198500.0,0.005063291139240533,0,0.005050515786068743,0.020588350229131386
2021-12-03,204500.0,207000.0,202000.0,204500.0,0.030226700251889227,0,0.029778875355610523,0.010218224272993865
2021-12-10,222500.0,225000.0,222000.0,222500.0,0.08801955990220045,0,0.08435912612343976,0.03369298163890663
2021-12-17,235500.0,238000.0,233000.0,235500.0,0.05842696629213484,0,0.05678381185017756,0.0332653880444639
2021-12-24,261500.0,264000.0,259000.0,261500.0,0.11040339702760082,0,0.10472337004850552,0.040193661515847814
2021-12-31,277500.0,280000.0,275000.0,277500.0,0.06118546845124273,0,0.059386649681510306,0.02860129991842606
2022-01-07,298500.0,301000.0,296000.0,298500.0,0.07567567567567557,0,0.07294899964616874,0.019677615988667702
2022-01-14,327500.0,330000.0,325000.0,327500.0,0.09715242881072017,0,0.09271812224264941,0.020919442363220145
2022-01-21,358500.0,361000.0,356000.0,358500.0,0.09465648854961839,0,0.09044060496436757,0.017852711656204223
2022-01-28,377500.0,380000.0,375000.0,377500.0,0.05299860529986056,0,0.051641908649404655,0.01825897229783219
2022-02-11,392500.0,395000.0,390000.0,392500.0,0.039735099337748325,0,0.0389659685333843,0.02366749450296961
2022-02-18,437500.0,440000.0,435000.0,437500.0,0.1146496815286624,0,0.10854016857520499,0.029625416092316954
2022-02-25,479500.0,482000.0,477000.0,479500.0,0.09600000000000009,0,0.09166718852582534,0.029484636310348974
2022-03-04,493500.0,496000.0,491000.0,493500.0,0.029197080291970767,0,0.028778964550042474,0.03452974621316482
2022-03-11,493500.0,496000.0,491000.0,493500.0,0.0,0,0.0,0.04519604846626892
2022-03-18,497500.0,500000.0,495000.0,497500.0,0.008105369807497542,0,0.008072697725111766,0.04959295101669465
2022-03-25,497500.0,500000.0,495000.0,497500.0,0.0,0,0.0,0.03870675554448457
2022-04-01,496500.0,499000.0,494000.0,496500.0,-0.0020100502512563345,0,-0.0020120731134198877,0.012793419135982554
2022-04-08,496500.0,499000.0,494000.0,496500.0,0.0,0,0.0,0.003932895009977279
2022-04-15,482500.0,485000.0,480000.0,482500.0,-0.028197381671701938,0,-0.028602562706186774,0.01401513187170322
2022-04-22,479500.0,482000.0,477000.0,479500.0,-0.006217616580310836,0,-0.0062370264555475785,0.012139259945461098
2022-04-29,462500.0,465000.0,460000.0,462500.0,-0.035453597497393075,0,-0.036097337371014504,0.016581329756565108
2022-05-06,457500.0,460000.0,455000.0,457500.0,-0.010810810810810811,0,-0.010869672236903938,0.015327350649503435
2022-05-13,457500.0,460000.0,455000.0,457500.0,0.0,0,0.0,0.015327350649503435
2022-05-20,457500.0,460000.0,455000.0,457500.0,0.0,0,0.0,0.014949365773614434
2022-05-27,467500.0,470000.0,465000.0,467500.0,0.021857923497267784,0,0.021622464013166365,0.020977543299528407
2022-06-03,468500.0,471000.0,466000.0,468500.0,0.002139037433155133,0,0.0021367529497346993,0.01180061825772184
2022-06-10,474500.0,477000.0,472000.0,474500.0,0.012806830309498363,0,0.012725516371506984,0.009589164155360545
2022-06-17,477500.0,480000.0,475000.0,477500.0,0.006322444678608985,0,0.0063025418708022585,0.008769368281500009
2022-06-24,477500.0,480000.0,475000.0,477500.0,0.0,0,0.0,0.008769368281500009
2022-07-01,475500.0,478000.0,473000.0,475500.0,-0.004188481675392652,0,-0.004197277935340082,0.0064471741721847334
2022-07-08,475500.0,478000.0,473000.0,475500.0,0.0,0,0.0,0.006619809931533102
2022-07-15,475500.0,478000.0,473000.0,475500.0,0.0,0,0.0,0.0037567522160814257
2022-07-22,475500.0,478000.0,473000.0,475500.0,0.0,0,0.0,0.0018770797567770293
2022-07-29,476500.0,479000.0,474000.0,476500.0,0.002103049421661396,0,0.00210084110881148,0.0022995470182980648
2022-08-05,476500.0,479000.0,474000.0,476500.0,0.0,0,0.0,0.0009395247058475633
2022-08-12,477500.0,480000.0,475000.0,477500.0,0.0020986358866736943,0,0.0020964368265286026,0.001149472957360561
2022-08-19,481500.0,484000.0,479000.0,481500.0,0.008376963350785305,0,0.008342071317395394,0.0034260647491037906
2022-08-26,492500.0,495000.0,490000.0,492500.0,0.022845275181723856,0,0.02258822937396232,0.009244423789674347
2022-09-02,492500.0,495000.0,490000.0,492500.0,0.0,0,0.0,0.009566350261042755
2022-09-09,495500.0,498000.0,493000.0,495500.0,0.006091370558375608,0,0.006072893157899273,0.008878866974360747
2022-09-16,500500.0,503000.0,498000.0,500500.0,0.010090817356205761,0,0.01004024498523215,0.008289870073033898
2022-09-23,501500.0,504000.0,499000.0,501500.0,0.0019980019980019303,0,0.0019960086467154525,0.008953259491876848
2022-09-30,510500.0,513000.0,508000.0,510500.0,0.017946161515453696,0,0.017787030202729426,0.007077109934232518
2022-10-14,537500.0,540000.0,535000.0,537500.0,0.05288932419196857,0,0.05153812239709765,0.01990776081636827
2022-10-21,552500.0,555000.0,550000.0,552500.0,0.027906976744185963,0,0.027524673390090015,0.019129290706136993
2022-10-28,564500.0,567000.0,562000.0,564500.0,0.021719457013574583,0,0.021486950197809662,0.018026656699181964
2022-11-04,577500.0,580000.0,575000.0,577500.0,0.023029229406554386,0,0.022768058806232006,0.013491875219506093
